#  ___  _____  _____  __  __  ____  
# |_ _||_   _|| ____||  \/  |/ ___| 
#  | |   | |  |  _|  | |\/| |\___ \ 
#  | |   | |  | |___ | |  | | ___) |
# |___|  |_|  |_____||_|  |_||____/ 

* Monster Candy
* Croquet Roll 
* Stick
 item_name_4, Bandage 
 shop4_itemdesc_61, Heals 60HP#Don't ask.#Please. 
 shop4_itemdesc_soldout, SOLD OUT 
 shop4_item_61_longname, Steak in the Shape of Mettaton's Face 
 shop4_talk1_title, Life Advice 
 shop4_talk2a_title, Romance Advice 
 shop4_talk2b_title, Glamburger Story NEW 
 shop4_talk2c_title, Glamburger Story 
 shop4_talk2d_title, Clarify Story 
 shop4_talk2e_title, Bratty  Catty NEW 
 shop4_talk2f_title, Bratty  Catty 
 shop4_talk2g_title, Outing 
 shop4_talk2h_title, Catty's Invitation NEW 
 shop4_talk2i_title, Catty's Invitation 
 shop4_talk3a_title, Mettaton 
 shop4_talk3b_title, Why is Mettaton bad NEW 
 shop4_talk3c_title, Why else is MTT bad NEW 
 shop4_talk3d_title, Why else is MTT bad 
 shop4_talk4_title, Your future 
 shop4_talk5_title, Freedom 
 shop4_talk6_title, Bratty and Catty 
 shop4_talk7_title, Freedom 
 shop4_talk8_title, Future 
 shop4_talk9_title, Evacuation 
 shop4_talk10_title, Mettaton 
 shop4_talk11_title, Alone 
 shop4_talk12_title, Threaten 
 shop5_itemname_22a, tem flake 
 shop5_itemname_22b, tem flake ON SALE, 
 shop5_itemname_22c, tem flake expensiv 
 shop5_itemname_22d, tem flake premiem 
 shop5_itemname_college, tem pay 4 colleg 
 shop5_itemname_64, temy ARMOR!!! 
 shop5_itemdesc_22a, Heals 2HP#food of#tem 
 shop5_itemdesc_22b, Heals 2HP#DISCOUNT#FOOD OF#TEM!!! 
 shop5_itemdesc_22c, Heals 2HP#food of#tem#expensiv 
 shop5_itemdesc_22d, Heals 2HP#food of#tem#qualite 
 shop5_itemdesc_college, COLLEGE#tem pursu#higher#education 
 shop5_itemdesc_64, ARMOR 20DF#makes#battles#too easy 
 shop5_buy_prompt1, Buy for 
 shop5_buy_prompt2, \[1]G ? 
 shop5_buy_yes, Yaya 
 shop5_buy_no, NO!!! 
 shop5_sell_unsellable, NO! 
 shop5_sell_price, \[1]G 
 shop5_sell_separator,  -  
 shop5_sell_gold, \[G] G 
 shop5_sell_sold, thanks PURCHASE 
 shop5_sell_prompt, tem buy \[1] for... \[2]G!!! 
 shop5_sell_prompt_special, OK!! TEM BUY \[1] FOR \[2]G!!! 
 shop5_sell_yes, yayA! 
 shop5_sell_no, NO!!! 
 shop5_talk1_title, Say Hello 
 shop5_talk2a_title, About Yourself 
 shop5_talk2b_title, About Temmie Armor 
 shop5_talk3_title, Temmie History 
 shop5_talk4_title, About Shop 
 mett_opera1_1, Oh my love         
 mett_opera1_2, Please run away    
 mett_opera1_3, Monster King        
 mett_opera1_4, Forbids your stay   
 mett_opera1_5, Humans must        
 mett_opera1_6, Live far apart     
 mett_opera1_7, Even if              
 mett_opera1_8, It breaks my heart   
 mett_opera1_9, They'll put you     
 mett_opera1_10, In the dungeon      
 mett_opera1_11, It'll suck          
 mett_opera1_12, And then you'll#die a lot   
 mett_opera1_13, Really sad          
 mett_opera1_14, You're gonna die      
 mett_opera1_15, Cry cry cry       
 mett_opera1_16, So sad it's#happening.        
 mett_opera2_1, Oh my love 
 mett_opera2_2, Has fallen#down 
 mett_opera2_3, Now in tears 
 mett_opera2_4, We all will#drown 
 mett_opera2_5, Colored#tiles 
 mett_opera2_6, Make them#a fool 
 mett_opera2_7, If only they 
 mett_opera2_8, Still knew#the rules 
 mett_opera2_9, Well that#was 
 mett_opera2_10, A sorry try 
 mett_opera2_11, Now let's#watch 
 mett_opera2_12, Them fry 
 mett_operacomment_1, Hmmm? Getting creative? 
 mett_operacomment_2, Dance with me, darling. 
 mett_operacomment_3, Oh! The audience can feel#your passion! 
 mett_operacomment_3_unfrantic, Show the audience#your passion! 
 mett_operacomment_3_touch, So close... How passionate... 
 mett_operacomment_3_frantic1, ... do you need some help? 
 mett_operacomment_3_frantic2, ... what ARE you doing? 
 mett_operacomment_4, Don't stop now! 
 mett_operacomment_4_unfrantic, Look at you, leaping around#the stage... 
 mett_operacomment_4_touch, Can't keep your hands off, huh? 
 mett_operacomment_4_frantic1, Is that how humans dance? 
 mett_operacomment_4_frantic2, Humans are stranger#than I thought. 
 mett_operacomment_5, Oh! They're really#getting into it. 
 mett_operacomment_5_unfrantic, Moving so far... 
 mett_operacomment_5_touch, Who can blame you? 
 mett_operacomment_5_frantic1, Hmmm, I'll have to get used#to it... 
 mett_operacomment_5_frantic2, Even better than#I thought... 
 mett_operacomment_6, So that's what#it's like. 
 mett_operacomment_7, Dancing with... A human. 
 mett_operacomment_8, What a shame... 
 item_use_0,  Error! 
 item_use_1,  You ate the Monster Candy. 
 item_use_1a,   Very un-licorice-like. 
 item_use_1b,   ... tastes like licorice. 
 item_use_2,  You hit the Croquet Roll into  your mouth. 
 item_use_2_serious,  You ate the Croquet Roll. 
 item_use_3,  You threw the stick away. Then picked it back up. 
 item_use_3_doge1,  You threw the stick. But nothing happened. 
 item_use_3_doge2,  You threw the stick and  the dogs ran to get it. You played fetch for a while. 
 item_use_3_greatdog,  You threw the stick and  the dog ran to get it. You played fetch for a while. 
 item_use_3_papyrus,  You throw the stick. Papyrus brings it back  in his mouth. 
 item_use_3_madjick,  You raise the stick. Madjick mistakes it for  a magic wand. 
 item_use_3_mettaton,  You throw the stick. Mettaton catches it in his  mouth and winks. 
 item_use_4,  You re-applied the bandage. 
 item_use_4a,  Still kind of gooey. 
 item_use_5,  You ate the Rock Candy. 
 item_use_6,  You ate the Pumpkin Rings. 
 item_use_7,  You ate the Spider Donut. 
 item_use_7a,  Don't worry, Spider didn't. 
 item_use_8,  You ate the Stoic Onion. 
 item_use_8a,  You didn't cry... 
 item_use_9,  You ate the Ghost Fruit. 
 item_use_10,  You drank the Spider Cider. 
 item_use_11,  You ate the Butterscotch Pie. Your HP was maxed out. 
 item_use_11_asgore1,  The smell reminded ASGORE of  something... 
 item_use_11_asgore2,  ASGORE's ATTACK down! ASGORE's DEFENSE down! 
 item_use_11_toriel,  The smell reminded the Lost  Souls of something...! 
 item_use_12,  You equipped the ribbon. 
 item_use_13,  You equipped Toy Knife. 
 item_use_14,  You equipped Tough Glove. 
 item_use_15,  You equipped Manly Bandanna. 
 item_use_16,  You ate the Snowman Piece. 
 item_use_17a,  You're just great! 
 item_use_17b,  You look nice today! 
 item_use_17c,  Are those claws natural? 
 item_use_17d,  You're super spiffy! 
 item_use_17e,  Have a wonderful day! 
 item_use_17f,  Is this as sweet as you? 
 item_use_17g,  An illustration of a hug. 
 item_use_17h,  Love yourself! I love you! 
 item_use_18,  Mmm! Tastes like puppies. 
 item_use_19,  You eat one half of  the Bisicle. 
 item_use_20,  You eat the Unisicle. 
 item_use_21,  You eat the Cinnamon Bunny. 
 item_use_22,  You eat the Temmie Flakes. 
 item_use_23,  You eat the quiche. 
 item_use_24,  You equipped the Old Tutu. 
 item_use_25,  You equipped Ballet Shoes. 
 item_use_26,  OOOORAAAAA!!! You rip up the punch card! 
 item_use_26a,  Your hands are burning! AT increased by \[1]! 
 item_use_26b,  But nothing happened. 
 item_use_27,  You deployed the dog. 
 item_use_28,  You eat the Dog Salad. 
 item_use_28a,  Oh. Tastes yappy... 
 item_use_28b,  Oh. Fried tennis ball... 
 item_use_28c,  Oh. There are bones... 
 item_use_28d,  It's literally garbage??? 
 item_use_29,  You used the Dog Residue. 
 item_use_29a,  The rest of your inventory  filled up with Dog Residue. 
 item_use_29b,  ... 
 item_use_29c,  You finished using it. 
 item_use_29d,  An uneasy atmosphere fills  the room. 
 item_use_30,  You used the Dog Residue. 
 item_use_31,  You used the Dog Residue. 
 item_use_32,  You used the Dog Residue. 
 item_use_33,  You used the Dog Residue. 
 item_use_34,  You used the Dog Residue. 
 item_use_35,  You eat the Astronaut Food. 
 item_use_36,  You eat the Instant Noodles. 
 item_use_36a,  They're better dry. 
 item_use_37,  You eat the Crab Apple. 
 item_use_38,  You eat the Hot Dog...? 
 item_use_39,  You eat the Hot Cat. 
 item_use_40,  You eat the Glamburger. 
 item_use_40_mettaton,  You eat the Glamburger. The audience loves the brand. 
 item_use_41,  You drink the Sea Tea. 
 item_use_41_speed,  Your SPEED boosts! 
 item_use_41_nospeed,  But SPEED restricted by web. 
 item_use_42,  You drink the Starfait. 
 item_use_42_mettaton,  You eat the Starfait. The audience loves the brand. 
 item_use_43,  You eat the Legendary Hero. 
 item_use_43_attack,  ATTACK increased by 4! 
 item_use_44,  You equipped the glasses. 
 item_use_45,  You equipped the Torn Notebook. 
 item_use_46,  You equipped the apron. 
 item_use_47,  You equipped the Burnt Pan. 
 item_use_48,  You equipped the Cowboy Hat. 
 item_use_49,  You equipped the Empty Gun. 
 item_use_50,  You equipped the locket. 
 item_use_51,  You equipped the dagger. 
 item_use_52,  About time. 
 item_use_53,  Right where it belongs. 
 item_use_54,  You consume the Bad Memory. You lost 1HP. 
 item_use_54_heal,  You consume the Bad Memory. Your HP was maxed out. 
 item_use_55,  Through DETERMINATION, the  dream became true. 
 item_use_55_short,  The dream came true! 
 item_use_56,  You tried to open the letter,  but... 
 item_use_56a,  It's been shut so tightly,  you'd need a chainsaw in  order to open it. 
 item_use_56_prelab,  Maybe if you check the lab  door, you can slide it  underneath... 
 item_use_56_undyne,  OH MY GOD!!! I'M GONNA FREAKIN' KILL  YOU!! 
 item_use_58,  You eat the Popato Chisps. 
 item_use_59,  You eat the Junk Food. 
 item_use_59_mettaton,  You eat the Junk Food. The audience is disgusted. 
 item_use_60,  You used the Mystery Key. But nothing happened. 
 item_use_60_fail1,  You used the Mystery Key. The door's lock clicks... 
 item_use_60_fail2,  ... as you fail to fit the  key into it. 
 item_use_60_fail3,  Nothing happened. 
 item_use_60_mettaton,  You used the Mystery Key. Mettaton pretends it isn't  there. 
 item_use_60_open1,  You used the Mystery Key. The red house's door  was unlocked. 
 item_use_60_open2,  The key disappeared. 
 item_use_61,  You ate the Face Steak. 
 item_use_61_mettaton,  You ate the Face Steak. The audience goes nuts. 
 item_use_62,  You eat the Hush Puppy. 
 item_use_62a,  You eat the Hush Puppy. Dog-magic is neutralized. 
 item_use_63,  You ate the Snail Pie. Your HP was maxed out. 
 item_use_64,  You donned the Temmie Armor. 
 item_box_store1,  The \[1] was  put away. 
 item_box_store2,  The \[1] was  tossed inside recklessly. 
 item_box_store3,  The \[1] was  placed thoughtfully inside. 
 item_box_take1,  The \[1] was  taken out. 
 item_box_take2,  The \[1] was  grabbed impatiently. 
 item_box_take3,  The \[1] was  taken out and held like a  small puppy. 
 item_full_inventory,  You can't carry any more. 
 item_full_box,  The box is full. 
 scr_battlegroup_178,  Vegetoid came out of the earth! 
 scr_battlegroup_193,  Loox drew near! 
 scr_battlegroup_222,  Loox and co. decided to  pick on you! 
 scr_battlegroup_238,  A pair of Vegetoids  came out of the ground! 
 scr_battlegroup_253,  A pair of Loox  decided to pick on you! 
 scr_battlegroup_268,  Vegetoid came out of the earth! 
 scr_battlegroup_282,  But nobody came. 
 scr_battlegroup_297,  Here comes Napstablook. 
 scr_battlegroup_299,  Here comes Napstablook. Same as usual. 
 scr_battlegroup_327,  Toriel blocks the way! 
 scr_battlegroup_357,  Lesser Dog appears. 
 scr_battlegroup_371,  Dogi assault you! 
 scr_battlegroup_386,  It's the Greater Dog. 
 scr_battlegroup_411,  Papyrus blocks the way! 
 scr_battlegroup_413,  Papyrus is sparing you. 
 scr_battlegroup_429,  Gyftrot confronts you! 
 scr_battlegroup_480,  Icecap struts into view. 
 scr_battlegroup_497,  Icecap and Chilldrake  pose like bad guys. 
 scr_battlegroup_503,  Icecap and Snowdrake  pose like bad guys. 
 scr_battlegroup_519,  Jerry clings to you! 
 scr_battlegroup_533,  Icecap appears. Jerry came too. 
 scr_battlegroup_548,  Icecap and Snowdrake  confront you, sighing. Jerry. 
 scr_battlegroup_549,  Icecap and Chilldrake  confront you, sighing. Jerry. 
 scr_battlegroup_566,  Aaron flexes in! 
 scr_battlegroup_581,  Special enemy Temmie appears  here to defeat you!! 
 scr_battlegroup_596,  You walk into Moldsmal. 
 scr_battlegroup_612,  Woshua shuffles up. 
 scr_battlegroup_626,  Shyren hides in the corner  but somehow encounters you  anyway. 
 scr_battlegroup_640,  Mad Dummy blocks the way! 
 scr_battlegroup_654,  You shouldn't read this. 
 scr_battlegroup_687,  Mettaton attacks! 
 scr_battlegroup_704,  Royal Guard attacks! 
 scr_battlegroup_719,  Tsunderplane gets in the way! Not on purpose or anything. 
 scr_battlegroup_733,  Vulkin strolls in. 
 scr_battlegroup_747,  Pyrope bounds towards you! 
 scr_battlegroup_778,  Woshua and Aaron appear. 
 scr_battlegroup_795,  Moldbygg and Woshua appear. 
 scr_battlegroup_826,  Muffet traps you! 
 scr_battlegroup_868,  Madjick pops out of its hat! 
 scr_battlegroup_882,  Knight Knight blocks the way! 
 scr_battlegroup_896,  Final Froggit was already there,  waiting for you. 
 scr_battlegroup_910,  Astigmatism drew near. 
 scr_battlegroup_924,  Whimsalot rushed in! 
 scr_battlegroup_938,  Whimsalot and Final Froggit  appeared. 
 scr_battlegroup_953,  Whimsalot and Astigmatism  appeared. 
 scr_battlegroup_968,  Final Froggit and Astigmatism  appeared. 
 scr_battlegroup_983,  What a nightmare! 
 scr_battlegroup_999,  Mercenaries emerge from  the shadows. 
 scr_battlegroup_1015,  Defuse the bomb! 
 scr_battlegroup_1029,  Defuse the dog! 
 scr_battlegroup_1049,  Defuse the extremely agile  glass of water! 
 scr_battlegroup_1068,  Defuse the script! 
 scr_battlegroup_1088,  Defuse the basketball! 
 scr_battlegroup_1107,  Defuse the present! 
 scr_battlegroup_1126,  Defuse the game! 
 scr_battlegroup_1160,  Tsunderplane attacks! Not because it's jealous Vulkin  is paying attention to you! 
 scr_battlegroup_1176,  The rare and threatening  Double Davis. 
 scr_battlegroup_1191,  A strange parade blocks the  path. 
 scr_battlegroup_1221,  Mettaton EX makes his premiere! 
 scr_battlegroup_1236,  Smells like sweet lemons. 
 scr_battlegroup_1250,  , 
 scr_battlegroup_1264,  It's so cold. 
 scr_battlegroup_1278,         drew near! 
 scr_battlegroup_1294,  It's the Amalgamate. 
 scr_battlegroup_1314,  The Lost Soul appeared. 
 scr_battlegroup_1334,  The Lost Souls appeared. 
 scr_battlegroup_1395,  In my way. 
 scr_battlegroup_1410,  The heroine appears. 
 scr_battlegroup_1422,  Glad Dummy lets you go. 
 scr_battlegroup_1439,  Mettaton NEO blocks the way! 
 scr_battlegroup_1484,  ASGORE attacks! 
 scr_battlegroup_1501,  That doesn't seem correct. 
 scr_battlegroup_1517,  Final Froggit stopped chasing  Migospel around. 
 scr_battlegroup_1532,  Parsnik slithered out of the  earth! 
 scr_battlegroup_1547,  You tripped over some  Moldessas. 
 scr_battlegroup_1563,  A line of Moldessas block the  path. 
 scr_battlegroup_1580,  Can you believe it? 
 scr_battlegroup_1595,  Final Froggit hopped in...? 
 scr_battlegroup_1609,  Whimsalot and Parsnik appeared. 
 scr_battlegroup_1624,  Migospel flutters in, carrying  Moldessa. 
 scr_battlegroup_1639,  Migospel flutters in, carrying  Parsnik. 
 scr_battlegroup_1654,  Parsniks hissed out of the  earth! 
 scr_battlegroup_1669,  Not only potatoes have eyes. 
 scr_battlegroup_1684,  Eyes appeared from the shadows. 
 scr_battlegroup_1699,  Looks like a real party. 
 scr_battlegroup_1716,  Party from Hell. 
 scr_battlegroup_1733,  Glyde swooped in! 
 scr_battlegroup_1747,  You're blocked in politely! 
 scr_battlegroup_1762,  It's the end. 
 scr_battlegroup_1787,  ASRIEL blocks the way! 
 scr_battlegroup_1789,  ASRIEL's SOUL was awakened  by the power of your  friends! 
 scr_battlegroup_1791,  It's time to say goodbye. 
 obj_basicmonster_act,  Monster does an action. 
 obj_basicmonster_info,  Smells like a monster. 
 obj_basicmonster_mercy,  Monster seems satisfied. 
 obj_basicmonster_lowhp,  Monster has low HP. 
 obj_basicmonster_check,  MONSTER - ATK \[1] DEF \[2] Mistakenly believes its lava  is a monster.^ 
 obj_basicmonster_playeract,  You execute some action.^ 
 obj_napstablook_189,  YOU WON! You lost 1 experience point. 
 obj_torielboss_240,  YOU WON! You lost 1 experience point. 
   You... You came from outside,  didn't you? 
   People like you are so  rare... 
   Please! Stranger! 
   Tell me about outside...?          Yes         No 
    
   Huh?  + '' + SURFACE + '' + ? What do you mean? 
   I just meant outside this  room. 
   If you haven't noticed, my  mycelium have bound me  to the ground. 
   Please! Stranger! 
   I'll make this simple. 
   I've spent my whole life  in the same spot,  in the same room. 
   But I've long wondered  what lies inside the  room to the right. 
   Long I've fantasized  about entering, and  changing my scenery... 
   No... Changing my LIFE! 
   Please. Go and tell me what's  inside. 
   Is everyone out there  like you? How terrible. 
   Well, what are you  waiting for? 
   Oh! You're back! 
   How's the room?          Different   Same 
    
   Oh, that's a relief! 
   That's all I need to  continue my fantasies. Thank you, stranger. 
   My mind is running wild! I haven't felt like this  in a long time... 
   So it's the same. 
   The same... 
   Same... 
   ... 
   OK. 
   Please leave. 
   It's a horse stable. 
   Do you want to go  inside?         Yes         No  
    
   You jostle the door. It's locked. 
   Suddenly, from inside  the [redacted], you hear a 
   It's a book labelled  Monster History Part 6.         Read it     Do not 
    
   Unfortunately, monsters are  not experienced with  illness. 
   However, when monsters are  about to expire of age,  they lie down, immobile. 
   We call this state   + '' + Fallen Down. + '' +  
   A person who has Fallen  Down will soon perish. 
   In a way, this confusing  situation was all too  familiar. 
   You decide not to read it. 
   \YMETTATON has sent you a  Mortal Enemy request.\W  
   Accept the request?          Accept      Reject 
    
   Congratulations! You are now Mortal Enemies  with Mettaton. 
   \YCOOLSKELETON95\W has posted  a comment on this change. 
   CONGRATULATIONS, YOU TWO! WISH YOU A LONG AND  HORRIBLE RIVALRY. 
   You rejected the request. 
   \YMETTATON has sent you an  invitation to  + '' + Die. + '' + \W  
   RSVP?          Respond     Ignore 
    
   Bepis valley Granola Bars 
   Bepis valley Granola Bars 
 obj_crimegraph_55, CRIME 
 obj_populationgraph_81, POPULATION 
 obj_populationgraph_106, TENSION 
 obj_specialgraph_56, REEL IT IN! 
 obj_daygraph_0, SUN 
 obj_daygraph_1, MON 
 obj_daygraph_2, TUE 
 obj_daygraph_3, WED 
 obj_daygraph_4, THU 
 obj_daygraph_5, FRI 
 obj_daygraph_6, SAT 
 obj_titleimage_activity_0, No Information 
 obj_titleimage_activity_a, Activity Level A 
 obj_titleimage_activity_b, Activity Level B 
 obj_titleimage_activity_c, Activity Level C 
 obj_tsunderplane_body_152, B-but I#never#got to#...! 
 the_end, THE END 
 mett_ratings_violence, Violence 
 mett_ratings_disappoint, Disappoint 
 mett_ratings_justice, Justice 
 mett_ratings_action, Action 
 mett_ratings_hyperaction, HyperAction 
 mett_ratings_fashion, Fashion 
 mett_ratings_fetching, Fetching 
 mett_ratings_junkfood, EatingGarbage? 
 mett_ratings_brandfood, OnBrandFood 
 mett_ratings_dramatic, Dramatic 
 mett_ratings_writing, Writing 
 castroll_name_papyrus, PAPYRUS 
 castroll_by_toby_and_temmie_nospace, by TobyTemmie 
 castroll_name_sans, SANS 
 castroll_special_inspiration, SPECIAL INSPIRATION 
